yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,drive,sp,qtr,down,goal_to_go,ydstogo,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,2_length,2_location,air_yards,yards_after_catch,1_location,1_gap,home_timeouts_remaining,away_timeouts_remaining,timeout,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post
80,39,939,2739,3,0,1,3,0,8,2,2,1,0,1,0,0,0,1,2,-4,6,0,0,2,3,0,2,3,0,7,0,7,-7,0,7,-7
70,887,887,2687,4,0,2,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,3,2,0,7,7,0,7,7,0,7
52,839,839,2639,4,0,2,1,0,10,1,6,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,3,2,0,7,7,0,7,7,0,7
46,797,797,2597,4,0,2,2,0,4,1,6,1,0,0,0,0,0,0,0,0,0,1,1,2,3,0,3,2,0,7,7,0,7,7,0,7
40,759,759,2559,4,0,2,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,0,7,7,0,7,7,0,7
39,715,715,2515,4,0,2,2,0,9,2,0,1,0,1,0,0,0,1,3,4,0,0,0,2,3,0,3,2,0,7,7,0,7,7,0,7
39,711,711,2511,4,0,2,3,0,9,2,0,1,0,1,0,0,0,1,3,9,0,0,0,2,3,0,3,2,0,7,7,0,7,7,0,7
75,701,701,2501,5,0,2,1,0,10,2,9,1,0,1,0,0,0,1,3,9,0,0,0,2,3,0,2,3,0,10,0,10,-10,0,10,-10
66,677,677,2477,5,0,2,2,0,1,1,4,0,1,0,0,0,0,0,0,0,0,2,2,2,3,0,2,3,0,10,0,10,-10,0,10,-10
62,642,642,2442,5,0,2,1,0,10,1,3,1,0,0,0,0,0,0,0,0,0,2,1,2,3,0,2,3,0,10,0,10,-10,0,10,-10
59,605,605,2405,5,0,2,2,0,7,2,13,1,0,1,0,0,0,1,2,-2,15,0,0,2,3,0,2,3,0,10,0,10,-10,0,10,-10
46,563,563,2363,5,0,2,1,0,10,2,0,1,0,1,0,0,0,2,2,36,0,0,0,2,3,0,2,3,0,10,0,10,-10,0,10,-10
46,555,555,2355,5,0,2,2,0,10,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,3,0,2,3,0,10,0,10,-10,0,10,-10
45,508,508,2308,5,0,2,3,0,9,2,2,1,0,1,0,0,0,1,3,-2,4,0,0,2,3,0,2,3,0,10,0,10,-10,0,10,-10
95,454,454,2254,6,0,2,1,0,10,1,5,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,0,10,10,0,10,10,0,10
90,413,413,2213,6,0,2,2,0,5,2,13,1,0,1,0,0,0,1,3,7,6,0,0,2,3,0,3,2,0,10,10,0,10,10,0,10
77,381,381,2181,6,0,2,1,0,10,2,0,0,0,1,0,0,0,2,1,49,0,0,0,2,3,0,3,2,0,10,10,0,10,10,0,10
77,374,374,2174,6,0,2,2,0,10,2,13,1,0,1,0,0,0,1,3,12,1,0,0,2,3,0,3,2,0,10,10,0,10,10,0,10
64,331,331,2131,6,0,2,1,0,10,2,15,1,0,1,0,0,0,1,1,8,7,0,0,2,3,0,3,2,0,10,10,0,10,10,0,10
49,289,289,2089,6,0,2,1,0,10,2,1,1,0,1,0,0,0,1,1,-1,2,0,0,2,3,0,3,2,0,10,10,0,10,10,0,10
58,216,216,2016,6,0,2,2,0,19,2,1,1,0,1,0,0,0,1,1,-4,5,0,0,2,3,0,3,2,0,10,10,0,10,10,0,10
67,192,192,1992,6,0,2,2,0,28,2,12,1,0,1,0,0,0,1,1,0,12,0,0,2,3,0,3,2,0,10,10,0,10,10,0,10
55,144,144,1944,6,0,2,3,0,16,2,12,1,0,1,0,0,0,1,3,12,0,0,0,1,3,0,3,1,0,10,10,0,10,10,0,10
33,103,103,1903,6,0,2,1,0,10,2,5,1,0,1,0,0,0,1,1,5,0,0,0,1,3,0,3,1,0,10,10,0,10,10,0,10
28,72,72,1872,6,0,2,2,0,5,1,9,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,3,1,0,10,10,0,10,10,0,10
19,64,64,1864,6,0,2,1,0,10,2,13,1,0,1,0,0,0,1,1,3,10,0,0,1,2,0,2,1,0,10,10,0,10,10,0,10
6,56,56,1856,6,1,2,1,1,6,2,6,1,0,1,0,0,0,1,2,4,2,0,0,1,2,0,2,1,0,16,10,0,10,16,0,16
82,49,49,1849,7,0,2,1,0,10,2,17,1,0,1,0,0,0,2,1,19,-2,0,0,1,2,0,1,2,0,17,0,17,-17,0,17,-17
65,31,31,1831,7,0,2,2,0,10,2,5,1,0,1,0,0,0,1,3,-3,8,0,0,1,2,0,1,2,0,17,0,17,-17,0,17,-17
65,14,14,1814,7,0,2,3,0,10,2,11,1,0,1,0,0,0,1,3,7,4,0,0,0,2,0,0,2,0,17,0,17,-17,0,17,-17
75,893,1793,1793,8,0,3,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,0,17,17,0,17,17,0,17
73,852,1752,1752,8,0,3,2,0,8,2,13,1,0,1,0,0,0,1,3,8,5,0,0,3,3,0,3,3,0,17,17,0,17,17,0,17
60,817,1717,1717,8,0,3,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,17,17,0,17,17,0,17
60,777,1677,1677,8,0,3,2,0,10,2,5,1,0,1,0,0,0,1,3,5,0,0,0,3,3,0,3,3,0,17,17,0,17,17,0,17
55,739,1639,1639,8,0,3,3,0,5,2,0,1,0,1,0,0,0,1,2,10,0,0,0,3,3,0,3,3,0,17,17,0,17,17,0,17
87,724,1624,1624,9,0,3,1,0,10,1,4,1,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,17,0,17,-17,0,17,-17
83,690,1590,1590,9,0,3,2,0,6,1,13,1,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,17,0,17,-17,0,17,-17
70,653,1553,1553,9,0,3,1,0,10,1,1,1,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,17,0,17,-17,0,17,-17
69,611,1511,1511,9,0,3,2,0,9,2,0,0,0,1,0,0,0,1,3,4,0,0,0,3,3,0,3,3,0,17,0,17,-17,0,17,-17
64,606,1506,1506,9,0,3,3,0,4,2,13,1,0,1,0,0,0,1,3,6,7,0,0,3,3,0,3,3,0,17,0,17,-17,0,17,-17
51,561,1461,1461,9,0,3,1,0,10,2,7,1,0,1,0,0,0,1,1,7,0,0,0,3,3,0,3,3,0,17,0,17,-17,0,17,-17
44,527,1427,1427,9,0,3,2,0,3,1,5,1,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,0,17,0,17,-17,0,17,-17
39,482,1382,1382,9,0,3,1,0,10,2,0,0,0,1,0,0,0,2,1,34,0,0,0,3,3,0,3,3,0,17,0,17,-17,0,17,-17
39,475,1375,1375,9,0,3,2,0,10,1,16,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,17,0,17,-17,0,17,-17
23,442,1342,1342,9,0,3,1,0,10,1,2,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,0,17,0,17,-17,0,17,-17
21,406,1306,1306,9,0,3,2,0,8,1,16,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,0,17,0,17,-17,0,17,-17
5,355,1255,1255,9,0,3,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,17,0,17,-17,0,17,-17
5,316,1216,1216,9,0,3,2,1,5,2,0,1,0,1,0,0,0,1,2,5,0,0,0,3,3,0,3,3,0,17,0,17,-17,0,17,-17
5,312,1212,1212,9,0,3,3,1,5,1,1,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,17,0,17,-17,0,17,-17
4,273,1173,1173,9,0,3,4,1,4,2,0,1,0,1,0,0,0,1,2,4,0,0,0,3,3,0,3,3,0,17,0,17,-17,0,17,-17
96,269,1169,1169,10,0,3,1,0,10,1,12,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,17,17,0,17,17,0,17
84,222,1122,1122,10,0,3,1,0,10,1,2,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,17,17,0,17,17,0,17
82,190,1090,1090,10,0,3,2,0,8,2,0,1,0,1,0,0,0,2,1,17,0,0,0,3,3,0,3,3,0,17,17,0,17,17,0,17
82,185,1085,1085,10,0,3,3,0,8,2,0,1,0,1,0,0,0,1,2,3,0,0,0,3,3,0,3,3,0,17,17,0,17,17,0,17
51,170,1070,1070,11,0,3,1,0,10,2,5,1,0,1,0,0,0,1,2,-4,9,0,0,3,3,0,3,3,0,17,0,17,-17,0,17,-17
46,135,1035,1035,11,0,3,2,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,0,17,0,17,-17,0,17,-17
30,89,989,989,11,0,3,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,17,0,17,-17,0,17,-17
30,47,947,947,11,0,3,2,0,10,2,0,1,0,1,0,0,0,1,3,4,0,0,0,3,3,0,3,3,0,17,0,17,-17,0,17,-17
30,42,942,942,11,0,3,3,0,10,2,2,1,0,1,0,0,0,1,3,2,0,0,0,3,3,0,3,3,0,17,0,17,-17,0,17,-17
71,893,893,893,12,0,4,1,0,10,2,19,0,0,1,0,0,0,2,3,16,3,0,0,3,3,0,3,3,3,17,17,3,14,17,3,14
52,845,845,845,12,0,4,1,0,10,2,0,1,0,1,0,0,0,1,2,7,0,0,0,3,3,0,3,3,3,17,17,3,14,17,3,14
52,842,842,842,12,0,4,2,0,10,1,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,3,17,17,3,14,17,3,14
50,800,800,800,12,0,4,3,0,8,2,18,1,0,1,0,0,0,1,1,15,3,0,0,3,3,0,3,3,3,17,17,3,14,17,3,14
32,763,763,763,12,0,4,1,0,10,1,5,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,3,17,17,3,14,17,3,14
27,722,722,722,12,0,4,2,0,5,2,11,1,0,1,0,0,0,1,3,7,4,0,0,3,3,0,3,3,3,17,17,3,14,17,3,14
16,681,681,681,12,0,4,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,3,17,17,3,14,17,3,14
12,644,644,644,12,0,4,2,0,6,1,-2,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,3,17,17,3,14,17,3,14
14,611,611,611,12,1,4,3,0,8,2,14,1,0,1,0,0,0,1,2,4,10,0,0,3,3,0,3,3,3,23,17,3,14,23,3,20
85,579,579,579,13,0,4,1,0,20,2,3,1,0,1,0,0,0,1,3,3,0,0,0,3,3,0,3,3,3,23,3,23,-20,3,23,-20
82,556,556,556,13,0,4,2,0,17,2,20,1,1,1,0,0,0,2,3,16,4,0,0,3,3,0,3,3,3,23,3,23,-20,3,23,-20
62,545,545,545,13,0,4,1,0,10,2,0,1,1,1,0,0,0,2,2,22,0,0,0,3,3,0,3,3,3,23,3,23,-20,3,23,-20
41,527,527,527,13,0,4,1,0,10,2,0,1,0,1,0,0,0,2,3,23,0,0,0,3,3,0,3,3,3,23,3,23,-20,3,23,-20
41,521,521,521,13,0,4,2,0,10,2,0,1,0,1,0,0,0,1,1,1,0,0,0,3,3,0,3,3,3,23,3,23,-20,3,23,-20
41,518,518,518,13,0,4,3,0,10,2,-13,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,23,3,23,-20,3,23,-20
54,471,471,471,13,0,4,4,0,23,2,11,1,0,1,0,0,0,1,1,4,7,0,0,3,3,0,3,3,3,23,3,23,-20,3,23,-20
57,462,462,462,14,0,4,1,0,10,1,5,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,3,23,23,3,20,23,3,20
52,423,423,423,14,0,4,2,0,5,1,8,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,3,23,23,3,20,23,3,20
44,379,379,379,14,0,4,1,0,10,1,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,3,23,23,3,20,23,3,20
41,336,336,336,14,0,4,2,0,7,1,2,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,3,3,3,23,23,3,20,23,3,20
39,294,294,294,14,0,4,3,0,5,2,11,1,0,1,0,0,0,1,3,7,4,0,0,3,3,0,3,3,3,23,23,3,20,23,3,20
28,252,252,252,14,0,4,1,0,10,1,8,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,3,3,23,23,3,20,23,3,20
20,208,208,208,14,0,4,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,3,23,23,3,20,23,3,20
18,163,163,163,14,0,4,1,0,10,1,-1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,3,23,23,3,20,23,3,20
19,120,120,120,14,0,4,2,0,11,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,3,23,23,3,20,23,3,20
18,112,112,112,14,0,4,3,0,10,1,4,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,3,2,3,23,23,3,20,23,3,20
75,100,100,100,15,0,4,1,0,10,2,0,1,0,1,0,0,0,2,1,17,0,0,0,1,3,0,1,3,3,26,3,26,-23,3,26,-23
75,96,96,96,15,0,4,2,0,10,2,8,1,0,1,0,0,0,1,3,2,6,0,0,1,3,0,1,3,3,26,3,26,-23,3,26,-23
67,89,89,89,15,0,4,3,0,2,2,5,1,0,1,0,0,0,1,1,5,0,0,0,1,3,0,1,3,3,26,3,26,-23,3,26,-23
62,84,84,84,15,0,4,1,0,10,2,12,1,0,1,0,0,0,1,2,-2,14,0,0,1,3,0,1,3,3,26,3,26,-23,3,26,-23
50,64,64,64,15,0,4,1,0,10,2,12,1,1,1,0,0,0,1,3,1,11,0,0,1,3,0,1,3,3,26,3,26,-23,3,26,-23
38,43,43,43,15,0,4,1,0,10,2,0,1,1,1,0,0,0,1,3,6,0,0,0,1,3,0,1,3,3,26,3,26,-23,3,26,-23
33,40,40,40,15,0,4,2,0,5,2,-3,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,3,3,26,3,26,-23,3,26,-23
36,17,17,17,15,0,4,3,0,8,2,0,1,1,1,0,0,0,2,2,24,0,0,0,1,3,0,1,3,3,26,3,26,-23,3,26,-23
36,11,11,11,15,0,4,4,0,8,2,0,1,0,1,0,0,0,1,1,11,0,0,0,1,3,0,1,3,3,26,3,26,-23,3,26,-23
75,900,1800,3600,1,0,1,1,0,10,2,0,0,0,1,0,0,0,1,2,12,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
75,896,1796,3596,1,0,1,2,0,10,1,5,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
70,853,1753,3553,1,0,1,3,0,5,2,3,1,0,1,0,0,0,1,2,-3,6,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
10,840,1740,3540,2,0,1,1,1,10,1,5,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,0,0,0,0,0,0,0,0
5,804,1704,3504,2,0,1,2,1,5,2,0,0,0,1,0,0,0,1,1,-1,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
5,798,1698,3498,2,0,1,3,1,5,2,0,1,0,1,0,0,0,1,2,1,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
75,791,1691,3491,3,0,1,1,0,10,2,6,1,0,1,0,0,0,1,3,-4,10,0,0,3,3,0,3,3,3,0,0,3,-3,0,3,-3
69,757,1657,3457,3,0,1,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,3,0,0,3,-3,0,3,-3
67,719,1619,3419,3,0,1,3,0,2,2,6,1,0,1,0,0,0,1,2,3,3,0,0,3,3,0,3,3,3,0,0,3,-3,0,3,-3
61,679,1579,3379,3,0,1,1,0,10,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,3,-3,0,3,-3
62,653,1553,3353,3,0,1,2,0,11,2,18,1,0,1,0,0,0,1,3,3,15,0,0,3,3,0,3,3,3,0,0,3,-3,0,3,-3
44,608,1508,3308,3,0,1,1,0,10,2,3,0,0,1,0,0,0,1,1,2,1,0,0,3,3,0,3,3,3,0,0,3,-3,0,3,-3
41,570,1470,3270,3,0,1,2,0,7,1,-1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,3,0,0,3,-3,0,3,-3
42,529,1429,3229,3,0,1,3,0,8,2,0,1,0,1,0,0,0,2,2,32,0,0,0,3,3,0,3,3,3,0,0,3,-3,0,3,-3
91,517,1417,3217,4,0,1,1,0,10,2,0,0,0,1,0,0,0,1,2,0,0,0,0,3,3,0,3,3,3,0,3,0,3,3,0,3
91,513,1413,3213,4,0,1,2,0,10,1,5,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,3,0,3,0,3,3,0,3
86,468,1368,3168,4,0,1,3,0,5,2,8,1,0,1,0,0,0,1,1,3,5,0,0,3,3,0,3,3,3,0,3,0,3,3,0,3
78,421,1321,3121,4,0,1,1,0,10,2,5,0,0,1,0,0,0,1,3,5,0,0,0,3,3,0,3,3,3,0,3,0,3,3,0,3
73,380,1280,3080,4,0,1,2,0,5,2,0,1,0,1,0,0,0,1,2,-2,0,0,0,3,3,0,3,3,3,0,3,0,3,3,0,3
73,376,1276,3076,4,0,1,3,0,5,2,0,1,0,1,0,0,0,2,1,24,0,0,0,2,3,0,2,3,3,0,3,0,3,3,0,3
73,364,1264,3064,5,0,1,1,0,10,1,5,1,0,0,0,0,0,0,0,0,0,3,0,2,3,0,3,2,3,0,0,3,-3,0,3,-3
68,336,1236,3036,5,0,1,2,0,5,2,15,1,0,1,0,0,0,1,1,8,7,0,0,2,3,0,3,2,3,0,0,3,-3,0,3,-3
53,293,1193,2993,5,0,1,1,0,10,1,8,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,3,2,3,0,0,3,-3,0,3,-3
45,257,1157,2957,5,0,1,2,0,2,1,3,1,0,0,0,0,0,0,0,0,0,3,0,2,3,0,3,2,3,0,0,3,-3,0,3,-3
42,212,1112,2912,5,0,1,1,0,10,2,11,0,0,1,0,0,0,1,3,8,3,0,0,2,3,0,3,2,3,0,0,3,-3,0,3,-3
31,173,1073,2873,5,0,1,1,0,10,1,7,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,3,0,0,3,-3,0,3,-3
24,135,1035,2835,5,0,1,2,0,3,2,0,0,0,1,0,0,0,2,1,19,0,0,0,2,3,0,3,2,3,0,0,3,-3,0,3,-3
24,129,1029,2829,5,0,1,3,0,3,2,0,1,0,1,0,0,0,1,2,-1,0,0,0,2,3,0,3,2,3,0,0,3,-3,0,3,-3
80,120,1020,2820,6,0,1,1,0,15,1,-2,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,2,3,3,3,3,3,0,3,3,0
82,84,984,2784,6,0,1,2,0,17,2,5,0,0,1,0,0,0,1,1,-7,12,0,0,2,3,0,2,3,3,3,3,3,0,3,3,0
77,41,941,2741,6,0,1,3,0,12,2,0,1,0,1,0,0,0,1,2,2,0,0,0,2,3,0,2,3,3,3,3,3,0,3,3,0
74,21,921,2721,7,0,1,1,0,20,2,2,0,0,1,0,0,0,1,1,1,1,0,0,2,3,0,3,2,3,3,3,3,0,3,3,0
72,900,900,2700,7,0,2,2,0,18,2,0,1,0,1,0,0,0,1,2,8,0,0,0,2,3,0,3,2,3,3,3,3,0,3,3,0
26,892,892,2692,8,0,2,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,0,2,3,3,3,3,3,0,3,3,0
24,861,861,2661,8,0,2,2,0,8,1,3,0,1,0,0,0,0,0,0,0,0,1,2,2,3,0,2,3,3,3,3,3,0,3,3,0
21,819,819,2619,8,1,2,3,0,5,2,21,1,0,1,0,0,0,2,1,21,0,0,0,2,3,0,2,3,9,3,3,3,0,9,3,6
75,813,813,2613,9,0,2,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,3,2,10,3,3,10,-7,3,10,-7
72,777,777,2577,9,0,2,2,0,7,1,7,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,10,3,3,10,-7,3,10,-7
65,727,727,2527,9,0,2,1,0,10,1,9,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,3,2,10,3,3,10,-7,3,10,-7
56,682,682,2482,9,0,2,2,0,1,2,0,0,0,1,0,0,0,2,1,17,0,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
56,676,676,2476,9,0,2,3,0,1,2,11,1,0,1,0,0,0,1,2,-1,12,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
45,642,642,2442,9,0,2,1,0,10,1,5,1,0,0,0,0,0,0,0,0,0,3,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
40,602,602,2402,9,0,2,2,0,5,1,7,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,3,2,10,3,3,10,-7,3,10,-7
33,566,566,2366,9,0,2,1,0,10,2,8,1,0,1,0,0,0,1,1,4,4,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
25,522,522,2322,9,0,2,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,10,3,3,10,-7,3,10,-7
20,483,483,2283,9,0,2,1,0,10,2,5,1,0,1,0,0,0,1,2,-2,7,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
15,439,439,2239,9,0,2,2,0,5,2,0,0,0,1,0,0,0,1,1,10,0,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
15,431,431,2231,9,0,2,3,0,5,2,0,1,0,1,0,0,0,1,2,15,0,0,0,2,3,0,3,2,10,3,3,10,-7,3,10,-7
75,420,420,2220,10,0,2,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,2,3,10,6,10,6,4,10,6,4
71,386,386,2186,10,0,2,2,0,6,2,-13,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,2,3,10,6,10,6,4,10,6,4
84,346,346,2146,10,0,2,3,0,19,1,14,1,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,10,6,10,6,4,10,6,4
65,292,292,2092,11,0,2,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,10,6,6,10,-4,6,10,-4
64,258,258,2058,11,0,2,2,0,9,2,13,1,0,1,0,0,0,1,1,14,-1,0,0,2,3,0,3,2,10,6,6,10,-4,6,10,-4
48,247,247,2047,12,0,2,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,10,6,10,6,4,10,6,4
44,212,212,2012,12,0,2,2,0,6,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,2,3,10,6,10,6,4,10,6,4
42,169,169,1969,12,0,2,3,0,4,2,0,1,0,1,0,0,0,1,1,12,0,0,0,2,3,0,2,3,10,6,10,6,4,10,6,4
42,162,162,1962,12,0,2,4,0,4,2,0,1,0,1,0,0,0,2,2,27,0,0,0,2,3,0,2,3,10,6,10,6,4,10,6,4
58,157,157,1957,13,0,2,1,0,10,2,1,1,0,1,0,0,0,1,1,-2,3,0,0,2,3,0,3,2,10,6,6,10,-4,6,10,-4
57,120,120,1920,13,0,2,2,0,9,2,0,1,0,1,0,0,0,1,1,12,0,0,0,2,3,0,3,2,10,6,6,10,-4,6,10,-4
57,116,116,1916,13,0,2,3,0,9,2,0,1,0,1,0,0,0,1,2,9,0,0,0,2,3,0,3,2,10,6,6,10,-4,6,10,-4
90,104,104,1904,14,0,2,1,0,10,1,7,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,10,6,10,6,4,10,6,4
83,70,70,1870,14,0,2,2,0,3,1,-2,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,10,6,10,6,4,10,6,4
85,66,66,1866,14,0,2,3,0,5,2,0,1,0,1,0,0,0,1,1,6,0,0,0,2,2,0,2,2,10,6,10,6,4,10,6,4
55,55,55,1855,15,0,2,1,0,10,2,0,1,0,1,0,0,0,1,2,5,0,0,0,2,2,0,2,2,10,6,6,10,-4,6,10,-4
55,52,52,1852,15,0,2,2,0,10,2,16,1,0,1,0,0,0,1,2,4,12,0,0,2,2,0,2,2,10,6,6,10,-4,6,10,-4
39,43,43,1843,15,0,2,1,0,10,2,11,1,0,1,0,0,0,1,2,-2,13,0,0,2,1,0,1,2,10,6,6,10,-4,6,10,-4
28,21,21,1821,15,0,2,1,0,10,2,13,1,1,1,0,0,0,1,2,0,13,0,0,2,1,0,1,2,10,6,6,10,-4,6,10,-4
15,16,16,1816,15,0,2,1,0,10,2,6,1,0,1,0,0,0,1,2,5,1,0,0,2,1,0,1,2,10,6,6,10,-4,6,10,-4
9,12,12,1812,15,0,2,2,0,4,2,8,1,0,1,0,0,0,1,2,1,7,0,0,2,1,0,1,2,10,6,6,10,-4,6,10,-4
1,7,7,1807,15,0,2,1,1,1,2,0,1,0,1,0,0,0,1,2,1,0,0,0,2,0,0,0,2,10,6,6,10,-4,6,10,-4
75,900,1800,1800,16,0,3,1,0,10,2,7,0,0,1,0,0,0,1,2,3,4,0,0,3,3,0,3,3,10,9,10,9,1,10,9,1
68,864,1764,1764,16,0,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,10,9,10,9,1,10,9,1
68,828,1728,1728,16,0,3,3,0,3,2,0,1,0,1,0,0,0,1,1,3,0,0,0,3,3,0,3,3,10,9,10,9,1,10,9,1
88,816,1716,1716,17,0,3,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,10,9,9,10,-1,9,10,-1
84,773,1673,1673,17,0,3,2,0,6,2,0,0,0,1,0,0,0,2,2,39,0,0,0,3,3,0,3,3,10,9,9,10,-1,9,10,-1
84,767,1667,1667,17,0,3,3,0,6,2,10,1,0,1,0,0,0,1,3,7,3,0,0,3,3,0,3,3,10,9,9,10,-1,9,10,-1
74,729,1629,1629,17,0,3,1,0,10,1,15,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,10,9,9,10,-1,9,10,-1
59,689,1589,1589,17,0,3,1,0,10,1,-1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,10,9,9,10,-1,9,10,-1
60,645,1545,1545,17,0,3,2,0,11,2,-7,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,10,9,9,10,-1,9,10,-1
67,597,1497,1497,17,0,3,3,0,18,2,0,1,0,1,0,0,0,2,1,17,0,0,0,3,3,0,3,3,10,9,9,10,-1,9,10,-1
77,585,1485,1485,18,0,3,1,0,10,2,0,0,0,1,0,0,0,1,1,4,0,0,0,3,3,0,3,3,10,9,10,9,1,10,9,1
77,579,1479,1479,18,0,3,2,0,10,2,-8,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,3,10,9,10,9,1,10,9,1
85,542,1442,1442,18,0,3,3,0,18,2,28,1,0,1,0,0,0,2,3,23,5,0,0,3,3,0,3,3,10,9,10,9,1,10,9,1
57,504,1404,1404,18,0,3,1,0,10,1,7,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,3,3,10,9,10,9,1,10,9,1
50,473,1373,1373,18,0,3,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,10,9,10,9,1,10,9,1
46,447,1347,1347,18,0,3,1,0,10,2,0,0,1,1,0,0,0,2,3,38,0,0,0,3,3,0,3,3,10,9,10,9,1,10,9,1
